Platform,Model,Manufacturer,ModelName
Android,"HP Slate 7 Beats Special Edition",HP,"Slate 7 Beats Special Edition"
Android,"HP Slate 7 HD",HP,"Slate 7 HD"
Android,"HP Slate 7 Plus",HP,"Slate7 Plus"
Android,"HP Slate 7 Voice Tab",HP,"Slate 7 Voice Tab"
Android,"HP Slate 7 VoiceTab Ultra",HP,"Slate 7 VoiceTab Ultra"
Android,"HP Slate 8 Plus",HP,"Slate 8 Plus"
Android,"HP Slate 8 Pro",HP,"Slate 8 Pro"
Android,"HP Slate7 Beats Special Edition",HP,"Slate 7 Beats Special Edition"
Android,"HP Slate7 Extreme",HP,"Slate 7 Extreme"
Android,"HP SlateBook 10 x2 PC",HP,"SlateBook 10 x2 PC"
Android,"HP SlateBook 14 PC",HP,"SlateBook 14"
Android,HP-01A,i-Mobile,HP-01A
Android,HP2707,Airtel,HP2707
Android,HP2714,"IZZI Telecom",HP2714
Android,HP5116,TVUp,HP5116
Android,HPA02,Skyworth,
Android,HPH07,True,"ID TV"
Android,HPP-GS1,"Hot Pepper",Ghost
Android,HPP-L55,"Hot Pepper",Serrano
Android,HPP-L55B,"Hot Pepper",Serrano
Android,HP_10_Tablet,HP,"Tablet 10"
Android,HRS2000,HRSolutions,HRS2000
Android,HRY-AL00,Huawei,"Honor 10 Lite"
Android,HRY-AL00a,Huawei,"Honor 10 Lite"
Android,HRY-AL00T,Huawei,荣耀20i
Android,HRY-AL00Ta,Huawei,"HONOR 20i"
Android,HRY-LX1,Huawei,"honor 10 Lite"
Android,HRY-LX1MEB,Huawei,"honor 10 Lite"
Android,HRY-LX1T,Huawei,"HONOR 10i"
Android,HRY-LX2,Huawei,"honor 10 Lite"
Android,HRY-TL00,Huawei,荣耀10青春版
Android,HRY-TL00T,Huawei,荣耀20i
Android,"HS Boost 4",HighScreen,HS_Boost_4
Android,HS-10DTB12,Hipstreet,HS-10DTB12
Android,HS-10DTB4,Haier,HS-10DTB4
Android,HS-10DTB41-8GB,Hipstreet,HS-10DTB41
Android,HS-10DTB8,Hipstreet,HS-10DTB8
Android,HS-7DTB25,Haier,HS-7DTB25
Android,HS-7DTB27,Hipstreet,HS-7DTB27
Android,HS-7DTB29-8GB,Haier,HS-7DTB29-8GB
Android,HS-7DTB35,Hipstreet,HS-7DTB35
Android,HS-7DTB39,Hipstreet,HS-7DTB39
Android,HS-7DTB40-8GB,Hipstreet,HS-7DTB40
Android,HS-9DTB7A,Hipstreet,HS-9DTB7A
Android,HS-E200T,Hisense,E200T
Android,HS-E260T,Hisense,E260T
Android,HS-E600M,Hisense,E600MH02
Android,HS-E620M,Hisense,HS-E620M
Android,HS-E917,Hisense,HS-E917
Android,HS-E936,Hisense,HS-E936
Android,HS-E968,Hisense,HS-E968
Android,HS-EG916,Hisense,HS-EG916
Android,HS-EG929,Hisense,HS-EG929
Android,HS-EG936D,Hisense,EG936D
Android,HS-EG939,Hisense,HS-EG939
Android,HS-EG958,Hisense,HS-EG958
Android,HS-EG966,Hisense,HS-EG966
Android,HS-EG971,Hisense,HS-EG971
Android,HS-EG978,Hisense,EG978
Android,HS-EG980,Hisense,HS-EG980
Android,HS-EG981,Hisense,EG981
Android,HS-EG98C,Hisense,HS-EG98C
Android,HS-G610,Hisense,"HS- G610"
Android,HS-H800T,Hisense,H800T
Android,HS-I630M,Hisense,HS-I630M
Android,HS-I630T,Hisense,HS-I630T
Android,HS-L671,Hisense,L671
Android,HS-L682,Hisense,"HS- L682"
Android,HS-L691,Hisense,L691
Android,HS-L695,Hisense,L695
Android,HS-T9,Hisense,HS-T9
Android,HS-T926,Hisense,HS-T926
Android,HS-T928,Hisense,HS-T928
Android,HS-T939,Hisense,HS-T939
Android,HS-T959,Hisense,HS-T959
Android,HS-T959S,Hisense,HS-T959S
Android,HS-T959S1,Hisense,HS-T959S1
Android,HS-T966,Hisense,HS-T966
Android,HS-T967,Hisense,HS-T967
Android,HS-T968,Hisense,HS-T968
Android,HS-T968S,Hisense,HS-T968S
Android,HS-T970,Hisense,HS-T970
Android,HS-T978,Hisense,HS-T978
Android,HS-T980,Hisense,HS-T980
Android,HS-U601,Hisense,HS-U601
Android,HS-U602,Hisense,U602
Android,HS-U606,Hisense,U606AE
Android,HS-U609,Hisense,U609
Android,HS-U610,Hisense,U610
Android,HS-U688,Hisense,U688
Android,HS-U800,Hisense,U800
Android,HS-U800E-1,Hisense,U800E-1
Android,HS-U820,Hisense,HS-U820
Android,HS-U9,Hisense,HS-U9
Android,HS-U912,Hisense,HS-U912
Android,HS-U929,Hisense,HS-U929
Android,HS-U936,Hisense,HS-U936
Android,HS-U939,Condor,HS-U939
Android,HS-U950,Hisense,HS-U950
Android,HS-U961,Hisense,HS-U961
Android,HS-U966,Hisense,HS-U966
Android,HS-U970,Hisense,HS-U970
Android,HS-U970E,Hisense,HS-U970E
Android,HS-U971,Hisense,HS-U971
Android,HS-U978,Hisense,HS-U978
Android,HS-U98,Hisense,HS-U98
Android,HS-U980,Hisense,HS-U980
Android,HS-U988,Hisense,U988
Android,HS-X1,Hisense,X1E1
Android,HS-X5T,Hisense,HS-X5T
Android,HS-X68T,Hisense,HS-X68T
Android,HS-X6T,Hisense,HS-X6T
Android,HS-X8C,Hisense,HS-X8C
Android,HS-X8T,Hisense,HS-X8T
Android,HS-X8U,Hisense,HS-X8U
Android,HS29779-18,"CEM Global",HS29779-18
Android,HSG1279,HannSpree,HSG1279
Android,HSG1341,HannSpree,HSG1341
Android,HSG1351,HannSpree,HSG1351
Android,HSG1360,HannSpree,HSG1360
Android,HSG1376,HannSpree,HSG1376
Android,HSG1415,HannSpree,HSG1415
Android,HSG1416,HannSpree,HSG1416
Android,hsw4026atl,Airtel,"XStream Smart Box"
Android,HS_10DTB12A,Hipstreet,HS-10DTB12A
Android,HS_7DTB14,Anydata,HS_7DTB14
Android,HS_7DTB35,Hipstreet,HS-7DTB35
Android,HS_9DTB37,Haier,HS-9DTB37
Android,HT-001,Geanee,HT-001
Android,HT-704,How,HT-704
Android,HT-704plus,How,HT-704plus
Android,HT-705,How,HT-705
Android,"HT-705 Go",How,HT-705_Go
Android,"HT-705-G PLUS",How,HT_705_G_PLUS
Android,HT-705PRO,How,HT-705PRO
Android,HT-705XS,How,HT-705XS
Android,HT-I860,Haier,HT-I860
Android,HT0701L16,Hyundai,Koral_7XL
Android,HT0701LI16,Hyundai,Koral_7XL
Android,HT0701W16,Hyundai,Koral_7W4X
Android,HT0702W08,Hyundai,HT0702W08
Android,HT0703K16,Hyundai,"Koral 7M3X"
Android,HT0703W08,Hyundai,HT0703W08
Android,HT0704K08,Hyundai,Koral_7M4
Android,HT0704W08,Vulcan,"Koral 7W4"
Android,HT1,Janam,HT1
Android,HT1002LI32,Hyundai,Koral_10XL_Plus
Android,HT1002W16,Hyundai,"Koral 10W"
Android,HT1002W32,Hyundai,Koral_10X3
Android,HT1003W16,Hyundai,"Koral 10W2"
Android,HT1003X16,Hyundai,"Koral 10X"
Android,HT1004L16,Hyundai,"Koral 10XL"
Android,HT1004LI16,Hyundai,Koral_10XL
Android,HT16,Stream,HT16
Android,HT16S,HOMTOM,HT16S
Android,HT28,Stream,HT28
Android,HT70,HOMTOM,HT70
Android,HT730,Unitech,HT730
Android,HT7WB1RBK,Hyundai,HT7WB1RBK
Android,HT7WC1PBK,Hyundai,HT7WC1PBK
Android,HT80,HOMTOM,HT80
Android,HTB801,Hezire,HTB801
Android,"HTC 0P6B9",HTC,"One (M8 Eye)"
Android,"HTC 0P6B900",HTC,"One (M8 EYE)"
Android,"HTC 0P9C8",HTC,0P9C8
Android,"HTC 0P9O30",HTC,"Desire 612"
Android,"HTC 0PAJ4",HTC,"One (E8) dual sim"
Android,"HTC 0PCV20",HTC,"Desire 510"
Android,"HTC 0PE64",HTC,"Desire 620"
Android,"HTC 0PE65",HTC,"Desire 620G dual sim"
Android,"HTC 0PF11",HTC,"Desire 320"
Android,"HTC 0PF120",HTC,"Desire 320"
Android,"HTC 0PFH11",HTC,"Desire EYE"
Android,"HTC 0PFH2",HTC,"Desire EYE"
Android,"HTC 0PFJ4",HTC,"Desire 820"
Android,"HTC 0PGQ1",HTC,"Desire 520"
Android,"HTC 0PJA10",HTC,"One M9"
Android,"HTC 0PK71",HTC,"One M9+"
Android,"HTC 0PK72",HTC,0PK72
Android,"HTC 0PKX2",HTC,Desire626
Android,"HTC 0PL31",HTC,"One E9 dual sim"
Android,"HTC 0PL41",HTC,"Desire 526G+ dual sim"
Android,"HTC 0PL4100",HTC,"Desire 526G+ dual sim"
Android,"HTC 0PLA1",HTC,"One ME dual sim"
Android,"HTC 0PM11",HTC,"Desire 626G+ dual sim"
Android,"HTC 0PM31",HTC,"Desire 526"
Android,"HTC 0PM912",HTC,Desire626s
Android,"HTC 0PM92",HTC,"Desire 626s"
Android,"HTC 10",HTC,10
Android,"HTC 10 evo",HTC,"10 evo"
Android,"HTC 10 Lifestyle",HTC,10
Android,"HTC 2PNT1",HTC,"Desire 326G dual sim"
Android,"HTC 2PQ83",HTC,"Desire 728G dual sim"
Android,"HTC 2PQ84",HTC,"Desire 728"
Android,"HTC 2PQ910",HTC,"Telstra Signature™ Premium"
Android,"HTC 2PRE2",HTC,"Desire 828 dual sim"
Android,"HTC 2PRE4",HTC,"Desire 828"
Android,"HTC 2PRG100",HTC,"One S9"
Android,"HTC 2PS5200",HTC,"One X9"
Android,"HTC 2PS6200",HTC,10
Android,"HTC 2PS63",HTC,10
Android,"HTC 2PST1",HTC,"Desire 530"
Android,"HTC 2PST2",HTC,"Desire 530"
Android,"HTC 2PST3",HTC,"Desire 530"
Android,"HTC 2PST5",HTC,"Desire 630 dual sim"
Android,"HTC 2PUK1",HTC,"Desire 825 dual sim"
Android,"HTC 2PUK2",HTC,"Desire 825"
Android,"HTC 2PVD1",HTC,"Desire 830 dual sim"
Android,"HTC 2PVG2",HTC,"Desire 628 dual sim"
Android,"HTC 2PWD1",HTC,"One A9s"
Android,"HTC 2PWD2",HTC,"One A9s"
Android,"HTC 2PXH1",HTC,"One X10"
Android,"HTC 2PXH2",HTC,"One X10"
Android,"HTC 2PXH3",HTC,"One X10"
Android,"HTC 2PYA3",HTC,"Desire 10 pro"
Android,"HTC 2PYR1",HTC,"Desire 650"
Android,"HTC 2PZC100",HTC,U11
Android,"HTC 2PZF1",HTC,"U Ultra"
Android,"HTC 2PZM3",HTC,"U Play"
Android,"HTC 2PZS1",HTC,"Desire 10 compact"
Android,"HTC 2Q4D200",HTC,U11+
Android,"HTC 2Q4R1",HTC,"U11 EYEs"
Android,"HTC 2Q4R100",HTC,"U11 EYEs"
Android,"HTC 2Q4R300",HTC,"U11 EYEs"
Android,"HTC 2Q4R400",HTC,"U11 Camera+"
Android,"HTC 2Q551",HTC,U12+
Android,"HTC 2Q551+",HTC,U12+
Android,"HTC 2Q55100",HTC,U12+
Android,"HTC 2Q552",HTC,U12+
Android,"HTC 2Q55300",HTC,"U12 +"
Android,"HTC 2Q5V1",HTC,"Desire 12"
Android,"HTC 2Q5V200",HTC,"Desire 12"
Android,"HTC 2Q5W1",HTC,"Desire 12+"
Android,"HTC 2Q5W2",HTC,"Desire 12+"
Android,"HTC 2Q6E1",HTC,"U12 Life"
Android,"HTC 2Q721",HTC,"Desire 12s"
Android,"HTC 2Q7A100",HTC,U19e
Android,"HTC 2Q9J10000",HTC,"Desire 20 Pro"
Android,"HTC 301e",HTC,"Desire 300"
Android,"HTC 5060",HTC,"Desire 500 dual sim"
Android,"HTC 5088",HTC,"Desire 5088"
Android,"HTC 5G Hub",HTC,"5G HUB"
Android,"HTC 601e",HTC,601e
Android,"HTC 606w",HTC,606w
Android,"HTC 608t",HTC,608t
Android,"HTC 609d",HTC,609d
Android,"HTC 6160",HTC,6160
Android,"HTC 619d",HTC,619d
Android,"HTC 7088",HTC,"Desire 7088"
Android,"HTC 709d",HTC,"Desire 709d"
Android,"HTC 801e",HTC,9060
Android,"HTC 802d",HTC,802d
Android,"HTC 802t",HTC,One
Android,"HTC 802t 16GB",HTC,One
Android,"HTC 802w",HTC,9060
Android,"HTC 803e",HTC,803e
Android,"HTC 8060",HTC,8060
Android,"HTC 8088",HTC,8088
Android,"HTC 809d",HTC,809d
Android,"HTC 8160",HTC,8160
Android,"HTC 901e",HTC,9060
Android,"HTC 9060",HTC,"Butterfly s 9060"
Android,"HTC 9088",HTC,9088
Android,"HTC 919d",HTC,919d
Android,"HTC A9w",HTC,"One A9"
Android,"HTC Acquire",HTC,EVODesign4G
Android,"HTC Amaze 4G",HTC,Amaze_4G
Android,"HTC Aria",HTC,Aria
Android,"HTC Aria A6380",HTC,Aria
Android,"HTC Bee",HTC,"Wildfire CDMA"
Android,"HTC Butterfly",HTC,Butterfly
Android,"HTC Butterfly 2",HTC,"Butterfly 2"
Android,"HTC Butterfly s",HTC,"Butterfly S"
Android,"HTC C2",HTC,"Desire 516"
Android,"HTC ChaCha A810b",HTC,Chacha
Android,"HTC ChaCha A810e",HTC,Chacha
Android,"HTC ChaChaCha A810e",HTC,Chacha
Android,"HTC D10w",HTC,D10w
Android,"HTC D310w",HTC,"Desire 310"
Android,"HTC D316d",HTC,D316d
Android,"HTC D516d",HTC,"Desire 516"
Android,"HTC D516t",HTC,"Desire 516"
Android,"HTC D516w",HTC,"Desire 516"
Android,"HTC D610t",HTC,D610t
Android,"HTC D616w",HTC,"Desire 616 dual sim"
Android,"HTC D626d",HTC,"Desire 626"
Android,"HTC D626t",HTC,D616t
Android,"HTC D626w",HTC,"Desire D626w"
Android,"HTC D728w",HTC,D728w
Android,"HTC D816d",HTC,D816d
Android,"HTC D816e",HTC,D816e
Android,"HTC D816h",HTC,D816h
Android,"HTC D816t",HTC,D816t
Android,"HTC D816v",HTC,D816v
Android,"HTC D816w",HTC,D816w
Android,"HTC D820mt",HTC,"D820 Mini"
Android,"HTC D820mu",HTC,"Desire D820mini"
Android,"HTC D820t",HTC,D820t
Android,"HTC D820ts",HTC,"Desire 820s"
Android,"HTC D820u",HTC,D820u
Android,"HTC D820us",HTC,"Desire 820s"
Android,"HTC D826d",HTC,"Desire 826"
Android,"HTC D826sw",HTC,"One E9s dual sim"
Android,"HTC D826t",HTC,D826t
Android,"HTC D826w",HTC,"Desire 826"
Android,"HTC D828w",HTC,"Desire 828"
Android,"HTC D830u",HTC,"Desire 830 dual sim"
Android,"HTC Desire",HTC,Desire
Android,"HTC Desire 10 compact",HTC,"Desire 10 compact"
Android,"HTC Desire 10 lifestyle",HTC,"Desire 10 lifestyle"
Android,"HTC Desire 10 pro",HTC,"Desire 10 pro"
Android,"HTC Desire 12",HTC,"Desire 12"
Android,"HTC Desire 12 (2Q5V200)",HTC,"Desire 12"
Android,"HTC Desire 12+",HTC,"Desire 12+"
Android,"HTC Desire 12s",HTC,"Desire 12s"
Android,"HTC Desire 19+",HTC,Desire19+
Android,"HTC Desire 19s",HTC,"Desire 19s"
Android,"HTC Desire 20 Pro",HTC,"Desire 20 Pro"
Android,"HTC Desire 20+",HTC,"Desire 20+"
Android,"HTC Desire 200",HTC,"Desire 200"
Android,"HTC Desire 21 pro 5G",HTC,"Desire 21 Pro 5G"
Android,"HTC Desire 210 dual sim",HTC,"Desire 210 dual sim"
Android,"HTC Desire 300",HTC,"Desire 300"
Android,"HTC Desire 310",HTC,"Desire 310"
Android,"HTC Desire 310 dual sim",HTC,"Desire 310"
Android,"HTC Desire 320",HTC,"Desire 320"
Android,"HTC Desire 326G dual sim",HTC,"Desire 326G dual sim"
Android,"HTC Desire 400 dual sim",HTC,"desire 400 dual sim"
Android,"HTC Desire 500",HTC,"Desire 500"
Android,"HTC Desire 500 dual sim",HTC,"5060 dual sim"
Android,"HTC Desire 501",HTC,"Desire 501"
Android,"HTC Desire 501 dual sim",HTC,"Desire 501 dual sim"
Android,"HTC Desire 510",HTC,"Desire 510"
Android,"HTC Desire 512",HTC,"Desire 512"
Android,"HTC Desire 516 dual sim",HTC,"Desire 516 dual sim"
Android,"HTC Desire 526",HTC,"Desire 526"
Android,"HTC Desire 526G",HTC,"Desire 526GPLUS"
Android,"HTC Desire 526G dual sim",HTC,"Desire 526G+ dual sim"
Android,"HTC Desire 526GPLUS dual sim",HTC,"Desire 526G+ dual sim"
Android,"HTC Desire 530",HTC,"Desire 530"
Android,"HTC Desire 550",HTC,"Desire 550/ 555"
Android,"HTC Desire 555",HTC,"Desire 550/ 555"
Android,"HTC Desire 600",HTC,606w
Android,"HTC Desire 600 dual sim",HTC,606w
Android,"HTC Desire 600c dual sim",HTC,"Desire 600c Dual SIM"
Android,"HTC Desire 601",HTC,"Desire 601"
Android,"HTC Desire 601 dual sim",HTC,"Desire 601 dual sim"
Android,"HTC Desire 610",HTC,"Desire 610"
Android,"HTC Desire 612",HTC,"Desire 612"
Android,"HTC Desire 616 dual sim",HTC,"Desire 616 dual sim"
Android,"HTC Desire 620",HTC,"Desire 620"
Android,"HTC Desire 620G dual sim",HTC,"Desire 620G dual sim"
Android,"HTC Desire 625",HTC,"Desire 626s"
Android,"HTC Desire 626",HTC,"Desire 626"
Android,"HTC Desire 626 dual sim",HTC,D626q
Android,"HTC Desire 626G dual sim",HTC,"Desire 626G+ dual sim"
Android,"HTC Desire 626GPLUS dual sim",HTC,"Desire 626G+ dual sim"
Android,"HTC Desire 626s",HTC,"Desire 626s"
Android,"HTC Desire 628",HTC,"Desire 628"
Android,"HTC Desire 628 dual sim",HTC,"Desire 628 dual sim"
Android,"HTC Desire 630 dual sim",HTC,"Desire 630 dual sim"
Android,"HTC Desire 650",HTC,"Desire 650"
Android,"HTC Desire 650 dual sim",HTC,"Desire 650 dual sim"
Android,"HTC Desire 700 dual sim",HTC,"Desire 700 dual sim"
Android,"HTC Desire 728",HTC,"Desire 728"
Android,"HTC Desire 728 dual sim",HTC,D728w
Android,"HTC Desire 728G dual sim",HTC,"Desire 728G dual sim"
Android,"HTC Desire 816",HTC,"Desire 816"
Android,"HTC Desire 816 dual sim",HTC,0P9C8
Android,"HTC Desire 816G",HTC,Desire815G
Android,"HTC Desire 816G dual sim",HTC,"Desire 816G dual"
Android,"HTC Desire 820",HTC,"Desire 820"
Android,"HTC Desire 820 dual sim",HTC,"Desire 820 dual sim"
Android,"HTC Desire 820G dual sim",HTC,"Desire 820G PLUS dual sim"
Android,"HTC Desire 820G PLUS dual sim",HTC,"Desire 820G PLUS dual sim"
Android,"HTC Desire 820q dual sim",HTC,"Desire 820q dual sim"
Android,"HTC Desire 820s dual sim",HTC,"Desire 820s"
Android,"HTC Desire 825",HTC,"Desire 825"
Android,"HTC Desire 825 dual sim",HTC,"Desire 825 dual sim"
Android,"HTC Desire 826 dual sim",HTC,"Desire 826 dual sim"
Android,"HTC Desire 828",HTC,"Desire 828"
Android,"HTC Desire 828 dual sim",HTC,"Desire 828 dual sim"
Android,"HTC Desire 830",HTC,"Desire 830"
Android,"HTC Desire 830 dual sim",HTC,"Desire 830 dual sim"
Android,"HTC Desire C",HTC,"Desire C"
Android,"HTC Desire EYE",HTC,"Desire EYE"
Android,"HTC Desire HD A9191",HTC,"Desire HD"
Android,"HTC Desire L dual sim",HTC,"Desire L dual sim"
Android,"HTC Desire P",HTC,"Desire P"
Android,"HTC Desire Q",HTC,"Desire V"
Android,"HTC Desire S",HTC,"Desire S"
Android,"HTC Desire SV",HTC,"Desire SV"
Android,"HTC Desire U",HTC,"Desire V"
Android,"HTC Desire U dual sim",HTC,"Desire V"
Android,"HTC Desire V",HTC,"Desire V"
Android,"HTC Desire VC",HTC,"Desire VC"
Android,"HTC Desire VC T328d",HTC,"Desire VC"
Android,"HTC Desire X",HTC,"Desire X"
Android,"HTC Desire X dual sim",HTC,"Desire X dual sim"
Android,"HTC Desire XC dual sim",HTC,"Desire XC dual sim"
Android,"HTC DLXUB1",HTC,Butterfly
Android,"HTC DLX_U",HTC,Butterfly
Android,"HTC Dream",HTC,G1
Android,"HTC E9pt",HTC,E9pt
Android,"HTC E9pw",HTC,E9pw
Android,"HTC E9t",HTC,E9t
Android,"HTC E9w",HTC,E9w
Android,"HTC EVARE_UL",HTC,"AT&T HTC One X+"
Android,"HTC EVA_UTL",HTC,"One XL"
Android,"HTC EVO 3D X515a",HTC,"EVO 3D X515m"
Android,"HTC EVO 3D X515m",HTC,"EVO 3D X515m"
Android,"HTC EVO Design C715e",HTC,EVODesign4G
Android,"HTC Explorer",HTC,"Explorer A310e"
Android,"HTC Explorer A310b",HTC,"Explorer A310e"
Android,"HTC Explorer A310e",HTC,"Explorer A310e"
Android,"HTC first",HTC,first
Android,"HTC Flyer",HTC,Flyer
Android,"HTC Flyer P510e",HTC,Flyer
Android,"HTC Flyer P511e",HTC,Flyer
Android,"HTC Flyer P512",HTC,Flyer
Android,"HTC Glacier",HTC,"myTouch 4G"
Android,"HTC Gratia A6380",HTC,Aria
Android,"HTC Hero",HTC,Hero
Android,"HTC Hero S",HTC,EVODesign4G
Android,"HTC Incredible S",HTC,"Incredible S"
Android,"HTC IncredibleS S710d",HTC,"Incredible 2"
Android,"HTC Inspire 3D",HTC,"EVO 3D X515m"
Android,"HTC J Z321e",HTC,"J Z321e"
Android,"HTC K2_U",HTC,"ONE SV"
Android,"HTC K2_UL",HTC,"One SV"
Android,"HTC Kingdom",HTC,EVODesign4G
Android,"HTC Legend",HTC,Legend
Android,"HTC Liberty",HTC,Aria
Android,"HTC M10h",HTC,10
Android,"HTC M10u",HTC,10
Android,"HTC M8d",HTC,"One (M8)"
Android,"HTC M8e",HTC,"One (M8) (4G LTE 双卡双待 联通版)"
Android,"HTC M8Et",HTC,"One M8 eye 4G LTE"
Android,"HTC M8Ew",HTC,"One M8 eye 4G LTE"
Android,"HTC M8Sd",HTC,"One (E8)"
Android,"HTC M8si",HTC,M8si
Android,"HTC M8Ss",HTC,"One (E8) 時尚版4G LTE 移动版"
Android,"HTC M8St",HTC,"One (E8)"
Android,"HTC M8Sw",HTC,"One (E8) 时尚版   4G LTE双卡双待联通版"
Android,"HTC M8t",HTC,M8t
Android,"HTC M8w",HTC,"One (M8)"
Android,"HTC M9e",HTC,M9e
Android,"HTC M9et",HTC,M9et
Android,"HTC M9ew",HTC,M9ew
Android,"HTC M9pt",HTC,"One M9+"
Android,"HTC M9pw",HTC,M9pw
Android,"HTC M9w",HTC,M9w
Android,"HTC Magic",HTC,"myTouch 3G"
Android,"HTC Mecha",HTC,Thunderbolt
Android,"HTC One",HTC,One
Android,"HTC One 801e",HTC,One
Android,"HTC One 801s",HTC,"One 801e"
Android,"HTC One A9",HTC,"One A9"
Android,"HTC One A9s",HTC,"One A9s"
Android,"HTC One dual 802d",HTC,One
Android,"HTC One dual sim",HTC,ONE
Android,"HTC One E9 dual sim",HTC,"One E9 dual sim"
Android,"HTC One E9PLUS dual sim",HTC,"One E9PLUS dual sim"
Android,"HTC One E9s dual sim",HTC,"One E9s dual sim"
Android,"HTC One M8s",HTC,"ONE M8s"
Android,"HTC One M9",HTC,M9
Android,"HTC One M9PLUS",HTC,0PK72
Android,"HTC One M9PLUS_Prime Camera Edition",HTC,"One M9+ (Prime Camera Edition)"
Android,"HTC One M9s",HTC,M9e
Android,"HTC One M9_Prime Camera Edition",HTC,M9e
Android,"HTC One max",HTC,"One max"
Android,"HTC One ME dual sim",HTC,"One ME dual sim"
Android,"HTC One mini",HTC,"One mini"
Android,"HTC One mini 2",HTC,"One mini 2"
Android,"HTC One S",HTC,"ONE S"
Android,"HTC One S Special Edition",HTC,"One S Special Edition"
Android,"HTC One S9",HTC,"One S9"
Android,"HTC One SC",HTC,"One SC"
Android,"HTC One SC T528d",HTC,"One SC"
Android,"HTC One SV",HTC,"ONE SV"
Android,"HTC One SV BLK",HTC,"One SV BLK"
Android,"HTC One V",HTC,"One V"
Android,"HTC One VX",HTC,"One VX"
Android,"HTC One X",HTC,"One X"
Android,"HTC One X+",HTC,"AT&T HTC One X+"
Android,"HTC One X10",HTC,"One X10"
Android,"HTC One X9 dual sim",HTC,"One X9 dual sim"
Android,"HTC One XL",HTC,"One XL"
Android,"HTC One_E8",HTC,"One (E8)"
Android,"HTC One_E8 dual sim",HTC,"One (E8) dual sim"
Android,"HTC One_M8",HTC,"One (M8)"
Android,"HTC One_M8 dual sim",HTC,"One (M8)"
Android,"HTC One_M8 Eye",HTC,"One (M8 EYE)"
Android,"HTC Panache",HTC,"myTouch 4G"
Android,"HTC PG09410",HTC,Puccini
Android,"HTC PH39100",HTC,"Velocity 4G"
Android,"HTC PO091",HTC,PO091
Android,"HTC PO49120",HTC,606w
Android,"HTC POO_U",HTC,"Desire X"
Android,"HTC PROMIN_U",HTC,"Desire V"
Android,"HTC PRO_DD",HTC,"Desire VC"
Android,"HTC PRO_DS",HTC,"Desire V"
Android,"HTC Raider X710e",HTC,"Velocity 4G"
Android,"HTC Rhyme S510b",HTC,"Rhyme S510b"
Android,"HTC Ruby",HTC,Amaze_4G
Android,"HTC S720e",HTC,"One X"
Android,"HTC Salsa C510b",HTC,"Salsa C510e"
Android,"HTC Salsa C510e",HTC,"Salsa C510e"
Android,"HTC Sensation",HTC,"Sensation 4G"
Android,"HTC Sensation 4G",HTC,"Sensation 4G"
Android,"HTC Sensation XE with Beats Audio",HTC,"Sensation 4G"
Android,"HTC Sensation XE with Beats Audio Z715a",HTC,"Sensation 4G"
Android,"HTC Sensation XE with Beats Audio Z715e",HTC,"Sensation 4G"
Android,"HTC Sensation XL with Beats Audio X315b",HTC,"Sensation XL with Beats Audio X315e"
Android,"HTC Sensation XL with Beats Audio X315e",HTC,"Sensation XL with Beats Audio X315e"
Android,"HTC Sensation Z710a",HTC,"Sensation 4G"
Android,"HTC Sensation Z710e",HTC,"Sensation 4G"
Android,"HTC Status",HTC,Chacha
Android,"HTC T327w",HTC,"Desire V"
Android,"HTC T328d",HTC,"Desire VC"
Android,"HTC T328w",HTC,"Desire V"
Android,"HTC T329d",HTC,T329d
Android,"HTC U Play",HTC,"U Play"
Android,"HTC U Ultra",HTC,"U Ultra"
Android,"HTC U-1w",HTC,"U Ultra"
Android,"HTC U-3w",HTC,U11
Android,"HTC U11",HTC,U11
Android,"HTC U11 EYEs",HTC,"U11 EYEs"
Android,"HTC U11 life",HTC,"U11 life"
Android,"HTC U11 plus",HTC,U11+
Android,"HTC U12 life",HTC,"U12 Life"
Android,"HTC U12+",HTC,U12+
Android,"HTC U20 5G",HTC,"U20 5G"
Android,"HTC V2",HTC,"Desire 516"
Android,"HTC V3",HTC,"Desire 616 dual sim"
Android,"HTC Velocity 4G",HTC,"Velocity 4G"
Android,"HTC Velocity 4G X710s",HTC,"Velocity 4G"
Android,"HTC Vision",HTC,G2
Android,"HTC VLE_U",HTC,"One S"
Android,"HTC WF5w",HTC,WF5w
Android,"HTC Wildfire",HTC,Wildfire
Android,"HTC Wildfire E1",HTC,"Wildfire E1"
Android,"HTC Wildfire S",HTC,"Wildfire S"
Android,"HTC Wildfire S A510b",HTC,"Wildfire S"
Android,"HTC Wildfire S A510e",HTC,"Wildfire S"
Android,"HTC Wildfire S A515c",HTC,"Wildfire S A515c"
Android,"HTC Wildfire X",HTC,"Wildfire X"
Android,"HTC X920e",HTC,Butterfly
Android,"HTC X9u",HTC,"One X9 dual sim"
Android,"HTC Z560e",HTC,"One S"
Android,"HTC ZQ5W10000",HTC,"Desire 12+"
Android,HTC-A510a,HTC,"Wildfire S"
Android,HTC-P715a,HTC,Puccini
Android,HTC-PG762,HTC,"Wildfire S A515c"
Android,HTC-X315E,HTC,"Sensation XL with Beats Audio X315e"
Android,HTC-X710a,HTC,"Velocity 4G"
Android,HTC-Z710a,HTC,"Sensation 4G"
Android,HTC0P3P7,HTC,"One max"
Android,HTC0P4E1,HTC,"Desire 601"
Android,HTC331ZLVW,HTC,Desire612VZW
